"year","date_yyyy.mm.dd","survey","team","species","sex","activity_type","km_marker","beach_zone","gpse","gpsn","gps_accuracy_m","nest_id","egg_chamber_triangulated","direction_nesting","north_m","centre_m","south_m","htl_m","triangulated_by","activity_comments","record_type","encounter_activity","encounter_time_hh.mm.ss","turtle_id","right_tag","left_tag","removed_right_tag","removed_left_tag","right_oth_y_n","right_otn_y_n","left_oth_y_n","left_otn_y_n","right_tagger","left_tagger","tagging_comments","ccl_min1_cm","ccl_min2_cm","ccl_min3_cm","ccl_min_avg_cm","ccl_min_measured_by","ccw_max1_cm","ccw_max2_cm","ccw_max3_cm","ccw_max_avg_cm","ccw_max_measured_by","x1","x2","x3","x4","x5","x6","x7","x8","caudal_projection_complete","fibropapillomas","body_check_comments","number_yolked_eggs","number_yolkless_eggs","number_total_eggs","eggs_counted_by","egg_depth_cm","nest_depth_cm","relocated_km_marker","relocated_beach_zone","relocated_north_m","relocated_centre_m","relocated_south_m","relocated_htl_m","relocated_chamber_depth_cm","relocated_chamber_width_cm","relocated_gpse","relocated_gpsn","relocated_comments","data_comments","julian_time"
2006,"2006-07-10","AM",NA,"EI","F","HLF",2,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"40m bf 2/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13339
2006,"2006-07-10","AM",NA,"CM","F","HLF",0,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"20m bf 0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13339
2006,"2006-07-10","AM",NA,"CM","F","HLF",2,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"17m bf 2/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13339
2006,"2006-07-10","PM1",NA,"CM","F","NST",14,"B",222754,1174605,NA,"NTRI06077",FALSE,NA,NA,NA,NA,NA,NA,"tracks were semi-erased.",NA,NA,"22:40:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13339
2006,"2006-07-14","AM",NA,"CM","F","NST",14,"O",NA,NA,NA,"NTRI06078",FALSE,NA,NA,NA,NA,NA,NA,"170m bf 1 6/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13343
2006,"2006-07-14","AM",NA,"CM","F","NST",19,NA,NA,NA,NA,"NTRI06079",FALSE,NA,NA,NA,NA,NA,NA,"2 3/8. lisette from tbl said she saw a nesting green.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13343
2006,"2006-07-14","AM",NA,"CM","F","NST",8,NA,NA,NA,NA,"NTRI06080",FALSE,NA,NA,NA,NA,NA,NA,"190m bf 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13343
2006,"2006-07-14","AM",NA,"EI","F","NST",19,NA,NA,NA,NA,"NTRI06081",FALSE,NA,NA,NA,NA,NA,NA,"2 3/8; lisette from tbl said she saw a nesting hawksbill.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13343
2006,"2006-07-14","AM",NA,"CM","F","HLF",17,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"12m bf 2 1/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13343
2006,"2006-07-14","AM",NA,"CM","F","HLF",13,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"95m bf 1 5/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13343
2006,"2006-07-14","AM",NA,"CM","F","HLF",11,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"160m bf 1 3/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13343
2006,"2006-07-14","AM",NA,"CM","F","HLF",8,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"40m bf 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13343
2006,"2006-07-14","AM",NA,"CM","F","HLF",8,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"47m bf 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13343
2006,"2006-07-14","AM",NA,"CM","F","NST",7,NA,NA,NA,NA,"NTRI06082",FALSE,NA,NA,NA,NA,NA,NA,"25m bf 7/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13343
2006,"2006-07-14","AM",NA,"CM","F","NST",13,"B",NA,NA,NA,"NTRI06083",FALSE,NA,NA,NA,NA,NA,NA,"190m bf 1 5/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13343
2006,"2006-07-15","AM",NA,"CM","F","HLF",4,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,"140m bf 4/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13344
2006,"2006-07-15","PM1",NA,"CM","F","HLF",13,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,"135m bf 1 5/8",NA,NA,"22:30:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13344
2006,"2006-07-15","AM",NA,"CM","F","HLF",13,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,"80m bf 1 5/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13344
2006,"2006-07-15","AM",NA,"CM","F","NST",6,NA,NA,NA,0,"NTRI06084",FALSE,NA,NA,NA,NA,NA,NA,"80m bf 6/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13344
2006,"2006-07-15","PM1",NA,"CM","F","NST",13,"O",222775,1174586,NA,"NTRI06085",FALSE,"SW",NA,NA,NA,NA,NA,"32m bf 1 5/8","REC","Selecting nest site","00:22:00","06-0045","CP0032","CP0033",NA,NA,0,0,0,0,"Frederik","Frederik",NA,102,102.2,102.1,102.1,NA,92,92.1,91.8,91.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"turtle left the site immediately after tagging.",104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13344
2006,"2006-07-16","AM",NA,"CM","F","HLF",11,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,"179m bf 1 3/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13345
2006,"2006-07-16","PM1",NA,"CM","F","NST",5,"O",223464,1172911,0,"NTRI06086",FALSE,NA,NA,NA,NA,NA,NA,"95m bf  5/8",NA,NA,"21:37:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13345
2006,"2006-07-16","PM1",NA,"CM","F","NST",5,"O",223513,1172951,0,"NTRI06087",FALSE,"W",NA,NA,NA,NA,NA,"150m bf 5/8. could be an attempted nest","REC","Returning to sea",NA,"06-0046","CP0037","CP0038",NA,NA,0,0,0,0,"James","James",NA,107,NA,NA,NA,NA,97.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13345
2006,"2006-07-16","AM",NA,"CM","F","NST",13,NA,NA,NA,0,"NTRI06088",FALSE,NA,NA,NA,NA,NA,NA,"52m bf 1 5/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13345
2006,"2006-07-16","PM1",NA,"CM","F","HLF",12,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,"160m bf 1 4/8",NA,NA,"22:39:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13345
2006,"2006-07-17","AM",NA,"CM","F","NST",12,NA,NA,NA,0,"NTRI06089",FALSE,NA,NA,NA,NA,NA,NA,"90m bf 1 4/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13346
2006,"2006-07-17","AM",NA,"CM","F","NST",13,NA,NA,NA,0,"NTRI06090",FALSE,NA,NA,NA,NA,NA,NA,"163m bf 1 5/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13346
2006,"2006-07-17","AM",NA,"CM","F","HLF",14,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,"150m bf 1 6/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13346
2006,"2006-07-17","AM",NA,"CM","F","NST",14,NA,NA,NA,0,"NTRI06091",FALSE,NA,NA,NA,NA,NA,NA,"172m bf 1 6/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13346
2006,"2006-07-17","PM1",NA,"CM","F","NST",6,"B",223345,1173173,0,"NTRI06092",FALSE,"N",NA,NA,NA,NA,NA,"54m bf 6/8; tracks were erased by people","REX","Digging body pit","21:50:00","06-0047","CP0039","CP0040","80994","80993",1,0,0,0,"James","James",NA,107.1,107.2,107.4,107.23,NA,91.4,91.1,91.1,91.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"body healthy",94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13346
2006,"2006-07-17","AM",NA,"CM","F","NST",2,NA,NA,NA,0,"NTRI06093",FALSE,NA,NA,NA,NA,NA,NA,"11m bf 2/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13346
2006,"2006-07-18","AM",NA,"CM","F","HLF",23,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,"180m bf 2 7/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13347
2006,"2006-07-18","AM",NA,"CM","F","NST",7,"B",NA,NA,0,"NTRI06094",FALSE,NA,NA,NA,NA,NA,NA,"197m bf 7/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13347
2006,"2006-07-18","AM",NA,"CM","F","HLF",21,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,"130m bf 2 5/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13347
2006,"2006-07-18","AM",NA,"CM","F","NST",8,NA,NA,NA,0,"NTRI06095",FALSE,NA,NA,NA,NA,NA,NA,"155m bf 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13347
2006,"2006-07-18","AM",NA,"CM","F","NST",12,NA,222856,1174373,0,"NTRI06096",FALSE,NA,NA,NA,NA,NA,NA,"190m bf 1 5/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13347
2006,"2006-07-18","AM",NA,"CM","F","HLF",7,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,"20m bf 7/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13347
2006,"2006-07-18","AM",NA,"CM","F","HLF",2,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,"2/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13347
2006,"2006-07-18","AM",NA,"CM","F","HLF",2,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,"185m bf 2/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13347
2006,"2006-07-18","PM2",NA,"CM","F","NST",6,NA,NA,NA,0,"NTRI06097",FALSE,NA,NA,NA,NA,NA,NA,"83m bf 6/8; very shallow body pit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13347
2006,"2006-07-18","PM2",NA,"CM","F","HLF",8,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,"163m bf 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13347
2006,"2006-07-18","PM2",NA,"CM","F","NST",17,"O",222516,1175209,0,"CP06020",FALSE,"N",NA,NA,NA,NA,NA,"12m bf 2 1/8","REN","Digging egg chamber","02:24:00","06-0044","CP0030","CP0031",NA,NA,NA,NA,NA,NA,NA,NA,NA,111.9,112.2,112.2,112.1,NA,98.6,97.5,97.7,97.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mcm
. 3 - barnacles
. 7 - clump of barnacles",128,2,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13347
2006,"2006-07-18","PM1",NA,"CM","F","NST",7,"V",NA,NA,0,"NTRI06098",FALSE,"S",NA,NA,NA,NA,NA,"7/8","REC","Oviposition","21:10:00","06-0048","CP0059","CP0060",NA,NA,0,0,0,0,"Susie","Susie",NA,98.2,98.2,98.3,98.23,NA,88.1,88.3,88.1,88.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13347
2006,"2006-07-18","AM",NA,"CM","F","HLF",5,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,"82m bf 5/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13347
2006,"2006-07-18","PM2",NA,"CM","F","HLF",11,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,"31m bf 1 3/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13347
2006,"2006-07-19","AM",NA,"CM","F","HLF",6,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,"180m bf 6/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13348
2006,"2006-07-19","AM",NA,"CM","F","NST",17,"O",NA,NA,0,"NTRI06099",FALSE,NA,NA,NA,NA,NA,NA,"98m bf 2 1/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13348
2006,"2006-07-19","AM",NA,"CM","F","HLF",11,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,"31m bf 1 3/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13348
2006,"2006-07-19","AM",NA,"CM","F","HLF",10,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,"104m bf 1 2/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13348
2006,"2006-07-19","AM",NA,"CM","F","HLF",9,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,"140m bf 1 1/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13348
2006,"2006-07-19","AM",NA,"CM","F","HLF",8,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,"102m bf 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13348
2006,"2006-07-19","AM",NA,"CM","F","NST",6,NA,NA,NA,0,"NTRI06100",FALSE,NA,NA,NA,NA,NA,NA,"118m bf 6/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13348
2006,"2006-07-19","PM2",NA,"CM","F","HLF",6,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,NA,NA,"24m bf 6/8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13348
2006,"2006-07-19","PM1",NA,"CM","F","NST",7,"O",223294,1173300,0,"CP06018",FALSE,"W",NA,NA,NA,NA,NA,"110m bf 7/8","REC","Digging egg chamber",NA,"06-0049","CP0061","CP0062",NA,NA,0,0,0,0,"Susie","Susie",NA,106,106,106,106,NA,93.3,93.3,93.4,93.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mcm",91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13348
